productId,title,description,imageUrlStr,mrp,price,productUrl,categories,productBrand,deliveryTime,inStock,codAvailable,emiAvailable,offers,discount,cashBack,size,color,sizeUnit,sizeVariants,colorVariants,styleCode
MOBDQWBDHNGSPAQT,Zen Ultrafone 701HD Black,,"http://img6a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-400x400-imadqxyesxgsbrge.jpeg,http://img5a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-75x75-imadqxyesxgsbrge.jpeg,http://img6a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-275x275-imadqxyesxgsbrge.jpeg,http://img6a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-125x125-imadqxyesxgsbrge.jpeg,http://img5a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-40x40-imadqxyesxgsbrge.jpeg,http://img5a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-100x100-imadqxyesxgsbrge.jpeg,http://img6a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-200x200-imadqxyesxgsbrge.jpeg,http://img6a.flixcart.com/image/mobile/a/q/t/zen-ultrafone-701hd-original-imadqxyesxgsbrge.jpeg","11990.0,INR",7490,http://dl.flipkart.com/dl/zen-ultrafone-701hd/p/itmdqwbeumr4gham?pid=MOBDQWBDHNGSPAQT,Mobiles & Accessories>Mobiles,Zen,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Black,cm,[],,
MOBDSY7FUZYYGZFR,Intex Aqua I2 Black,"Fast Browsing Through 3G/2G + EDGE WCDMA, SIM SLOTS FOR 3G /2G, 3G/2G+EDGE Data Support Voice Calling Support, 1.2 GHz Dual Core Processor for ultra fast processing speeds, for multi-tasking, enriched graphics support for advanced Gaming e x perience with aQua i2, Display resolution : 854 x 480, Wi-Fi Hotspot Bluetooth 3G/EDGE/GPRS, Gravity Sensor, aQua i2 Loaded with latest version of Jelly Bean OS : 4.2.2 Jelly Bean 4.2.2 is more Faster , Smoother and responsive with Refined and refresh UI. Capture the moments , enjoy the Video calling With your Intex aQua i2 equipped with Dual Camera R: 5.0 MP with Flash /F: 2.0MP, Intuitive Dual SIM GSM+WCDMA separates work and personal accounts for differing usage and pricing plans. Let the music come to life anytime, anywhere! Your entire music library can be stored on Memory Card up to 32GB. Phone Support multiple music formats such as MP3/MIDI/AMR/WAV/AAC, Video Play back MP4 3GP/AVI/H.264/H.263playback, 4 GB ROM/512 MB RAM, 1700 mAh big Battery-Talk Time up to 5 - 6hr.-Standby Time 212 hr. Slim Design-Camera system-5.0MP Rear camera 2.0MP front camera With Flash-5 inch 854 x 480 FWVGA Display-Intex Cloud provides you with 5GB free space with Cloud Backup and seamless access to your Photos, Documents, Media Files and Contacts across your Devices along with advanced Security and anti-theft features, Intexs Online OTA over the air Software Update app you need not worry about software problems. In case you come across a problem just click this app and check for latest software update Data Charges apply as per your plan/operator, install and keep enjoying your Intex Smartphone. Intex Play: The app to download the other applications and games, Intex Zone Loaded with : Auto Call Record : to record the calls Intex Web : To visit Intex Website for more details and product, NQ Vault: protect your private photos ,videos, messages and calls from spying eyes.","http://img5a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-400x400-imadsyahf25vwh7x.jpeg,http://img5a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-275x275-imadsyahf25vwh7x.jpeg,http://img6a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-75x75-imadsyahf25vwh7x.jpeg,http://img6a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-125x125-imadsyahf25vwh7x.jpeg,http://img6a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-40x40-imadsyahf25vwh7x.jpeg,http://img6a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-100x100-imadsyahf25vwh7x.jpeg,http://img6a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-200x200-imadsyahf25vwh7x.jpeg,http://img6a.flixcart.com/image/mobile/z/f/r/intex-aqua-i2-original-imadsyahf25vwh7x.jpeg","8490.0,INR",7490,http://dl.flipkart.com/dl/intex-aqua-i2/p/itme6gfzfhwhhyja?pid=MOBDSY7FUZYYGZFR,Mobiles & Accessories>Mobiles,Intex,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Black,cm,"[MOBDSY7FEGWDSC2U, MOBDSY7FVPRSKBUK]","[MOBDSY7FEGWDSC2U, MOBDSY7FVPRSKBUK]",
MOBDBF87KHTGU3H3,"Nokia Lumia 610 Cyan, 8 GB",,"http://img6a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-400x400-imadbf8rwtarvu2j.jpeg,http://img5a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-275x275-imadbf8rwtarvu2j.jpeg,http://img5a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-75x75-imadbf8rwtarvu2j.jpeg,http://img5a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-125x125-imadbf8rwtarvu2j.jpeg,http://img5a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-40x40-imadbf8rwtarvu2j.jpeg,http://img6a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-100x100-imadbf8rwtarvu2j.jpeg,http://img6a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-200x200-imadbf8rwtarvu2j.jpeg,http://img6a.flixcart.com/image/mobile/3/h/3/nokia-lumia-610-original-imadbf8rwtarvu2j.jpeg","15019.0,INR",7495,http://dl.flipkart.com/dl/nokia-lumia-610/p/itme73avqbxvyncs?pid=MOBDBF87KHTGU3H3,Mobiles & Accessories>Mobiles,Nokia,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Cyan,,[MOBE5Z64F24UVFYY],[MOBE5Z64F24UVFYY],
MOBDFZQ8X8SHRX8Z,"Samsung Galaxy Music Duos S6012 Ceramic White, 4 GB",,"http://img6a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-400x400-imadfzr9jcngnynh.jpeg,http://img5a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-275x275-imadfzr9jcngnynh.jpeg,http://img5a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-75x75-imadfzr9jcngnynh.jpeg,http://img6a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-125x125-imadfzr9jcngnynh.jpeg,http://img6a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-40x40-imadfzr9jcngnynh.jpeg,http://img6a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-100x100-imadfzr9jcngnynh.jpeg,http://img5a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-200x200-imadfzr9jcngnynh.jpeg,http://img5a.flixcart.com/image/mobile/x/8/z/samsung-galaxy-music-duos-s6012-original-imadfzr9jcngnynh.jpeg","9890.0,INR",7497,http://dl.flipkart.com/dl/samsung-galaxy-music-duos-s6012/p/itme6g4bd6uqthpw?pid=MOBDFZQ8X8SHRX8Z,Mobiles & Accessories>Mobiles,Samsung,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Ceramic White,,"[MOBDFZQ8ZG9ZAHXX, MOBDGSZPFBDAZZYG]","[MOBDFZQ8ZG9ZAHXX, MOBDGSZPFBDAZZYG]",
MOBDPF4ZDQ3PHUUC,"Spice Steller Virtuoso Pro+ Mi-492 White, 4 GB",,"http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-400x400-imadpf4xxkuu99wa.jpeg,http://img6a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-75x75-imadpf4xxkuu99wa.jpeg,http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-275x275-imadpf4xxkuu99wa.jpeg,http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-125x125-imadpf4xxkuu99wa.jpeg,http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-40x40-imadpf4xxkuu99wa.jpeg,http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-100x100-imadpf4xxkuu99wa.jpeg,http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-200x200-imadpf4xxkuu99wa.jpeg,http://img5a.flixcart.com/image/mobile/u/u/c/spice-steller-virtuoso-pro-steller-virtuoso-pro-mi-492-original-imadpf4xxkuu99wa.jpeg","8499.0,INR",7499,http://dl.flipkart.com/dl/spice-steller-virtuoso-pro-mi-492/p/itme6g4gk3qcd8ac?pid=MOBDPF4ZDQ3PHUUC,Mobiles & Accessories>Mobiles,Spice,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,White,,[MOBDPF4Z8VV6CFY3],[MOBDPF4Z8VV6CFY3],
MOBDAW9Y5QSG3PAA,"Samsung Galaxy Ace Duos S6802 Black, 3 GB","<p> A budget phone that gives you the full Android experience without skimping on looks or performance, the Ace Duos from the Galaxy range is yet another feather in Samsung&rsquo;s cap.</p> <p> <strong>Smart DUAL SIM</strong></p> <p> The phone comes with Smart Dual Active SIM support with both the inserted SIM cards being active at the same time. If you are on a call on SIM 1 and you get a call on SIM 2, the call would be diverted to SIM 1 and the display would show it as call waiting. The same will be apply for both the connections and hence help in not missing out any calls from either SIM.</p> <p> <strong>Kies Air</strong></p> <p> The Ace Duos comes with this data management service that allows you to sync data and print files. Available in the play shop, Kies Air ensures that you can access your data from your mobile even when you are away from your desktop.</p> <p> <strong>TouchWiz UX&nbsp;</strong></p> <p> The user interface of the Ace Duos is optimized to be easy to navigate, regardless of whether you are a first time user or a smartphone wiz.</p> <p> <strong>High-end 5MP camera</strong></p> <p> Allowing you to capture important moments in a jiffy and without the hassle of a point and shoot is the 5 megapixel camera that comes with the Ace Duos &ndash; simple yet crisp and bright photographs of anything you want can be clicked with the smartphone.</p> <p> <strong>ChatON</strong></p> <p> A messaging service that enables you to send multimedia and indulge in group chats, ChatON allows you to be constantly in touch with everyone you love with just a phone number.</p>","http://img6a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-400x400-imadfpszfcgwhjjy.jpeg,http://img5a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-75x75-imadfpszfcgwhjjy.jpeg,http://img5a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-275x275-imadfpszfcgwhjjy.jpeg,http://img5a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-125x125-imadfpszfcgwhjjy.jpeg,http://img6a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-40x40-imadfpszfcgwhjjy.jpeg,http://img6a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-100x100-imadfpszfcgwhjjy.jpeg,http://img5a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-200x200-imadfpszfcgwhjjy.jpeg,http://img5a.flixcart.com/image/mobile/p/a/a/samsung-galaxy-ace-duos-s6802-original-imadfpszfcgwhjjy.jpeg","13090.0,INR",7747,http://dl.flipkart.com/dl/samsung-galaxy-ace-duos-s6802/p/itme6g4charwpvyz?pid=MOBDAW9Y5QSG3PAA,Mobiles & Accessories>Mobiles,Samsung,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Black,,[MOBDAFJQGMAJPHDZ],[MOBDAFJQGMAJPHDZ],
MOBDQQ7GY53VWNDD,"Intex Aqua i6 White, 4 GB",,"http://img5a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-400x400-imadqq7upbjtuy4g.jpeg,http://img5a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-275x275-imadqq7upbjtuy4g.jpeg,http://img5a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-75x75-imadqq7upbjtuy4g.jpeg,http://img6a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-125x125-imadqq7upbjtuy4g.jpeg,http://img6a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-40x40-imadqq7upbjtuy4g.jpeg,http://img6a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-100x100-imadqq7upbjtuy4g.jpeg,http://img6a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-200x200-imadqq7upbjtuy4g.jpeg,http://img6a.flixcart.com/image/mobile/n/d/d/intex-aqua-i6-original-imadqq7upbjtuy4g.jpeg","9990.0,INR",7750,http://dl.flipkart.com/dl/intex-aqua-i6/p/itmdqq7ggjmacrrz?pid=MOBDQQ7GY53VWNDD,Mobiles & Accessories>Mobiles,Intex,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,White,,[],,
MOBDNGYFE6ETZZEH,"ZTE Blade L V887 Silver and Black, 4 GB",,"http://img5a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-400x400-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-75x75-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-275x275-imadnjqguy8e5h5k.jpeg,http://img5a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-125x125-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-40x40-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-1100x1100-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-100x100-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-200x200-imadnjqguy8e5h5k.jpeg,http://img6a.flixcart.com/image/mobile/z/e/h/zte-blade-l-blade-l-v887-original-imadnjqguy8e5h5k.jpeg","10590.0,INR",7800,http://dl.flipkart.com/dl/zte-blade-l-v887/p/itmdngzmkrkfcc2q?pid=MOBDNGYFE6ETZZEH,Mobiles & Accessories>Mobiles,ZTE,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Silver and Black,,[],,
MOBDPYGRKDTB8GEZ,Intex Cloud Z5 White,"Android 4.0.4 Ice Cream Sandwich, 1 GHz Dual Core Corte, 12.7cm 5.0 inch Capacitive Touch Screen, Dual Camera - Rear 5.0 MP with flash and Front 1.3 MP.","http://img6a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-400x400-imadpyfgpjrzygrv.jpeg,http://img6a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-75x75-imadpyfgpjrzygrv.jpeg,http://img6a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-275x275-imadpyfgpjrzygrv.jpeg,http://img6a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-125x125-imadpyfgpjrzygrv.jpeg,http://img5a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-40x40-imadpyfgpjrzygrv.jpeg,http://img6a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-100x100-imadpyfgpjrzygrv.jpeg,http://img5a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-200x200-imadpyfgpjrzygrv.jpeg,http://img6a.flixcart.com/image/mobile/g/e/z/intex-cloud-z5-original-imadpyfgpjrzygrv.jpeg","8990.0,INR",7850,http://dl.flipkart.com/dl/intex-cloud-z5/p/itme73atavubhcyx?pid=MOBDPYGRKDTB8GEZ,Mobiles & Accessories>Mobiles,Intex,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,White,cm,[MOBDUH8HEG9YP3YZ],[MOBDUH8HEG9YP3YZ],
MOBDK2AEHMAHZWGZ,"LG L5 II Dual E455 Black, 4 GB",,"http://img6a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-400x400-imadk2bhfjehm7pb.jpeg,http://img6a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-75x75-imadk2bhfjehm7pb.jpeg,http://img5a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-275x275-imadk2bhfjehm7pb.jpeg,http://img6a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-125x125-imadk2bhfjehm7pb.jpeg,http://img5a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-40x40-imadk2bhfjehm7pb.jpeg,http://img5a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-1100x1100-imadk2bhfjehm7pb.jpeg,http://img6a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-100x100-imadk2bhfjehm7pb.jpeg,http://img6a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-200x200-imadk2bhfjehm7pb.jpeg,http://img6a.flixcart.com/image/mobile/w/g/z/lg-optimus-l5-ii-dual-e455-original-imadk2bhfjehm7pb.jpeg","12600.0,INR",7900,http://dl.flipkart.com/dl/lg-l5-ii-dual-e455/p/itme6g4gwmmzzrba?pid=MOBDK2AEHMAHZWGZ,Mobiles & Accessories>Mobiles,LG,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Black,,[MOBDK27SEDYJYXFX],[MOBDK27SEDYJYXFX],
MOBDNPZ48KXUEBFC,"Nokia Lumia 625 White, 8 GB","<p> Taking the Lumia legacy to the next level is the 625, typically Nokia, sturdy, stylish and powerful.</p> <p> <strong>Big-screen experience, Super sensitive touch</strong></p> <p> View the action on the centre stage with the 4.7 inch touchscreen on the Lumia 625 &ndash; everything looks so much better on the large screen as entertainment gets a new high. The capacitive touch ensures that you have a smooth as silk scrolling experience that works even when you are wearing gloves or using your fingernails.</p> <p> <strong>High Quality Video</strong></p> <p> The 5 megapixel camera on the phone comes with full HD recording capabilities; the Lumia 625 ensures that the sweet moments of life that you want to relive over and over again are captured in full detail, with a clarity that brings the moment back to life, whenever you want, wherever you want.</p> <p> <strong>Unique semi-transparent shell design</strong></p> <p> The smartphone is designed with gentle curves and a shell design that is semi-transparent. In hep colors, the phone is one that you will love whipping out every chance you get.</p> <p> <strong>HERE Maps</strong></p> <p> A boon for the geographically challenged, HERE maps from the house of Nokia makes is simple for you to navigate, be it right at homeground or when you are travelling. You can even download sections and store them offline to assist on a daily basis without you having to use up precious data.</p>","http://img5a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-400x400-imadnppnyngh3jbm.jpeg,http://img6a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-275x275-imadnppnyngh3jbm.jpeg,http://img6a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-75x75-imadnppnyngh3jbm.jpeg,http://img5a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-125x125-imadnppnyngh3jbm.jpeg,http://img5a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-40x40-imadnppnyngh3jbm.jpeg,http://img5a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-100x100-imadnppnyngh3jbm.jpeg,http://img6a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-200x200-imadnppnyngh3jbm.jpeg,http://img6a.flixcart.com/image/mobile/b/f/c/nokia-lumia-lumia-625-original-imadnppnyngh3jbm.jpeg","21990.0,INR",7900,http://dl.flipkart.com/dl/nokia-lumia-625/p/itme5hwu7qfz87wn?pid=MOBDNPZ48KXUEBFC,Mobiles & Accessories>Mobiles,Nokia,,TRUE,TRUE,TRUE,"[{""title"":""""}]",0,"0.0,INR",,White,,[],"[MOBDNPZ4HHSS84NX, MOBDNPZ4THYMTQ6Z, MOBDNPZ4ZCXYKRN9, MOBDNPZ4JWTBJXEC]",
MOBDDA5Y6BKX6VHR,"Sony Xperia Miro Black, 4 GB","<p style=text-align: justify; > The Sony Xperia series phones have made a name for themselves as reliable and sturdy devices. The latest offering from this flagship brand is the Sony Xperia Miro, a device which promises to pack a lot of punch in the features that it offers. The device comes in a bar form and is run on the trusted <strong>Android v4.0 Ice Cream Sandwich OS.</strong> The operating system is backed up by a powerful<strong> 800 MHz processor</strong> as well as 512 MB RAM to ensure the smooth functioning of the multiple applications that can be run on the device.</p> <p style=text-align: justify; > The<strong> Sony Xperia Miro comes with a 3.5-inch TFT Capacitive Touchscreen</strong> which provides a HVGA resolution of 320 x 480 pixels. The phone uses the <strong>Timescape</strong> <strong>user interface</strong> which makes the interactivity between user and device simple and easy.</p> <p style=text-align: justify; > This Sony Xperia comes with a powerful <strong>5 megapixel camera</strong> which doubles up as a video recorder too. The camera is backed up by an LED flash for clicking pictures at night as well as a 4x zoom function. The camera comes with additional features like geo-tagging, auto focus, video stabilizer and touch capture which contribute to enhance the usability of the device. A <strong>0.3 megapixel secondary camera</strong> allows the user to conduct video calling easily.</p> <p style=text-align: justify; > <strong>Design</strong></p> <p style=text-align: justify; > The phone is a stylish device and comes in large rectangular frame. The phone weighs in at a lithe 110 g and comes in dimensions of 59.4 x 113 x 9.9 mm which makes the device quite slim as well. The <strong>Sony Xperia Miro</strong> comes with a magnetometer, an accelerometer as well as a proximity sensor.</p> <p style=text-align: justify; > <strong>Storage and Battery</strong></p> <p style=text-align: justify; > This Sony mobile comes with a 4 GB internal memory, 2.2 GB of which can be used by the user. The memory on the phone can be increased via the expandable memory card slot which can boost the memory by up to 32 GB using a micro SD card. The device is run on a 1500 mAh Li-Ion battery which promises the user a<strong> talktime of 5 hours </strong>when used on the 2G network.</p> <p> <strong style=text-align: justify; >Connectivity and Features</strong></p> <p style=text-align: justify; > The phone is highly capable of keeping the user connected to the internet. The device comes with a pre-installed Android browser which can be used to browse the internet via the <strong>GPRS and EDGE platforms</strong> present in the device. For a faster browsing experience, the phone can also access the 3G network. The <strong>WiFi capability</strong> of the phone allows the user to access a wireless network in their immediate vicinity. The phone can be tethered to another device using the micro USB port or WiFi hotspot functionality. Files can also be exchanged using the <strong>Bluetooth function</strong> which is present in the device. This Sony Xperia can also be tethered to another device using the WiFi hotspot functionality or the USB port. Additionally, the device acts as a navigation aid in the form of Google Maps which uses assisted-GPS technology.</p> <p style=text-align: justify; > The phone is an ideal entertainment aid as it comes with a music player and video player to keep you busy on the move. The device features xLOUD audio filter technology as well as TrackID Music recognition to enhance the audio experience for the user.</p> <p style=text-align: justify; > Social networking Apps such as<strong> Facebook, Twitter</strong> and Google Talk come pre-loaded into the device to keep you connected to friends and family from anywhere, thus making the phone a worthy buy.</p>","http://img6a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-400x400-imaddaragzbhzk2p.jpeg,http://img5a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-75x75-imaddaragzbhzk2p.jpeg,http://img5a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-275x275-imaddaragzbhzk2p.jpeg,http://img5a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-125x125-imaddaragzbhzk2p.jpeg,http://img5a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-40x40-imaddaragzbhzk2p.jpeg,http://img6a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-100x100-imaddaragzbhzk2p.jpeg,http://img5a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-200x200-imaddaragzbhzk2p.jpeg,http://img6a.flixcart.com/image/mobile/v/h/r/sony-xperia-miro-original-imaddaragzbhzk2p.jpeg","13990.0,INR",7949,http://dl.flipkart.com/dl/sony-xperia-miro/p/itme6g4g5hy8bx9v?pid=MOBDDA5Y6BKX6VHR,Mobiles & Accessories>Mobiles,Sony,,TRUE,TRUE,FALSE,"[{""title"":""""}]",0,"0.0,INR",,Black,,[MOBDDDAWZDRZ6VH6],[MOBDDDAWZDRZ6VH6],
MOBDMKDAKQGCYZ6D,"XOLO Play Black, 4 GB","<p> With technology that is set to amaze the world, XOLO presents a gamer&rsquo;s delight with the mind blowing Play. The single GSM SIM capacitive touch smartphone works on the Android v4.1.1 Jelly Bean which is both intuitive and smooth while cutting no corners on the sleek looks.</p> <p> <strong>1.5 GHz NVIDIA TEGRA Quad-Core Processor</strong></p> <p> The mammoth processor of the XOLO Play - 1.5 GHz NVIDIA Tegra 3 Quad Core with 1 GB RAM support - is a monster that is waiting to be unleashed. The cherry on top is the 5th battery-saver core for great battery management that, combined with the mind blowing processor, puts together a smartphone experience that your mind will refuse to forget.</p> <p> <strong>12-core NVIDIA GeForce GPU</strong></p> <p> The 12-core NVIDIA ULP GeForce at 416 MHz ensures that there is absolutely no compromise on the visuals as you burn rubber on any gaming app like never before.</p> <p> <strong>NVIDIA TegraZone for Gaming</strong></p> <p> Also, the XOLO Play comes with the NVIDIA TegraZone for all your gaming needs allowing you to have a complete and immersive gaming experience with its Android games which have been optimized specifically for the phone.</p> <p> <strong>Full HD 1080p</strong></p> <p> The Play allows you to watch, record and play full HD videos on the large screen, bringing visuals which are rich and vibrant to provide you with some mind-boggling entertainment.</p> <p> <strong>11.94 cm 4.7 HD IPS OGS Display</strong></p> <p> The smartphone has a 4.7 inch screen with full HD resolution and a depth of 16 M colors to ensure that every pixel of every visual has unmatched viewing clarity. The IPS display with One Glass Solution enables you to text or play without distortion from any angle &ndash; texting on the move and reading an e-book in bed become so much easier.</p> <p> <strong>NVIDIA PRISM Display Technology</strong></p> <p> The XOLO Play uses the NVIDIA PRISM Display Technology to enhance pixel color while reducing screen backlight power to give you the same quality without unnecessary loss of battery power.</p> <p> <strong>NVIDIA Direct Touch</strong></p> <p> With the NVIDIA Direct Touch technology, the phone gives off a little of the touch processing to the TEGRA processor to ensure that the display is more responsive with less power consumption, giving you great battery life.</p> <p> <strong>3D Stereo Gaming</strong></p> <p> With the NVIDIA 3F Vision Technology, the phone converts OGL-based games and apps into Stereo 3D, amping up your experience to yet another plane.</p>","http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-400x400-imadmkddygbszqay.jpeg,http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-75x75-imadmkddygbszqay.jpeg,http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-275x275-imadmkddygbszqay.jpeg,http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-125x125-imadmkddygbszqay.jpeg,http://img6a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-40x40-imadmkddygbszqay.jpeg,http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-1100x1100-imadmkddygbszqay.jpeg,http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-100x100-imadmkddygbszqay.jpeg,http://img5a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-200x200-imadmkddygbszqay.jpeg,http://img6a.flixcart.com/image/mobile/z/6/d/xolo-play-play-t1000-original-imadmkddygbszqay.jpeg","16499.0,INR",7986,http://dl.flipkart.com/dl/xolo-play/p/itmdmnpqsasmcvsp?pid=MOBDMKDAKQGCYZ6D,Mobiles & Accessories>Mobiles,XOLO,,TRUE,TRUE,TRUE,"[{""title"":""Buy Mobiles along with CasesAndCovers and get 10% off on CasesAndCovers""}]",0,"0.0,INR",,Black,,[],,
