B00WYV1FEI|http://www.amazon.in/Karbonn-Titanium-Dazzle-2-S202/dp/B00WYV1FEI|http://ecx.images-amazon.com/images/I/41hyWFSjQ%2BL._AA160_.jpg|Karbonn Titanium Dazzle 2 S202|5,590.00
B00H7T9X8W|http://www.amazon.in/Spice-Smart-Mettle-Mi-504-White/dp/B00H7T9X8W|http://ecx.images-amazon.com/images/I/41rAkWRjlYL._AA160_.jpg|Spice Smart Flo Mettle 5X Mi-504 (White)|5,599.00
B00OCHDUE0|http://www.amazon.in/KARBONN-SPARKLE-ANDRIOD-Smoky-White/dp/B00OCHDUE0|http://ecx.images-amazon.com/images/I/41PG2MFWnyL._AA160_.jpg|KARBONN SPARKLE V ANDRIOD ONE (Smoky White)|5,599.00
B00QK3JKNE|http://www.amazon.in/Celkon-Campus-Evoke-A43-Blue/dp/B00QK3JKNE|http://ecx.images-amazon.com/images/I/51Ha71F3W8L._AA160_.jpg|Celkon Campus Evoke A43 (Blue)|5,600.00
B00KP8NEUU|http://www.amazon.in/Gionee-P2S-White/dp/B00KP8NEUU|http://ecx.images-amazon.com/images/I/21zgi8lCQXL._AA160_.jpg|Gionee P2S (White)|5,610.00
B00MR5EE6C|http://www.amazon.in/XOLO-Q510s-Xolo-Gold/dp/B00MR5EE6C|http://ecx.images-amazon.com/images/I/41oSnrQB-NL._AA160_.jpg|Xolo Q510s (Gold)|5,630.00
B00TTWSTP8|http://www.amazon.in/Micromax-Canvas-Pep-Q371-Blue/dp/B00TTWSTP8|http://ecx.images-amazon.com/images/I/41oYYIPxZDL._AA160_.jpg|Micromax Canvas Pep Q371 (Blue)|5,639.80
B00UD4ZXGE|http://www.amazon.in/Karbonn-Titanium-Dazzle-S201-White/dp/B00UD4ZXGE|http://ecx.images-amazon.com/images/I/415asFB6FPL._AA160_.jpg|Karbonn Titanium Dazzle S201 (White)|5,649.00
B00XRKPM26|http://www.amazon.in/XOLO-xolo-prime/dp/B00XRKPM26|http://ecx.images-amazon.com/images/I/311uVuS3plL._AA160_.jpg|xolo prime|5,649.00
B00X5JQU8Y|http://www.amazon.in/Intex-Aqua-Life-II-Orange/dp/B00X5JQU8Y|http://ecx.images-amazon.com/images/I/41Np4jGen8L._AA160_.jpg|Intex Aqua Life II White & Orange|5,650.00
B00U18KEVQ|http://www.amazon.in/Spice-Mi-497-White/dp/B00U18KEVQ|http://ecx.images-amazon.com/images/I/516SXPhBXIL._AA160_.jpg|Spice Mi-497 (White)|5,694.00
B00L7EACCO|http://www.amazon.in/Micromax-A092-Unite-Red/dp/B00L7EACCO|http://ecx.images-amazon.com/images/I/41caakpwa4L._AA160_.jpg|Micromax Unite A092 (Red)|5,699.00
B00QK3IGDE|http://www.amazon.in/Celkon-Millennia-Q40-Plus-Black/dp/B00QK3IGDE|http://ecx.images-amazon.com/images/I/41yDyAl2%2BzL._AA160_.jpg|Celkon Millennia Q40 Plus (Black)|5,700.00
B00QK3IM4C|http://www.amazon.in/Celkon-Millennia-Q40-Plus-Silver/dp/B00QK3IM4C|http://ecx.images-amazon.com/images/I/41cjW1%2BLg3L._AA160_.jpg|Celkon Millennia Q40 Plus (Silver)|5,700.00
B00M3RIHEE|http://www.amazon.in/Micromax-Canvas-Fire-A104-White-Gold/dp/B00M3RIHEE|http://ecx.images-amazon.com/images/I/41rHfXPLhQL._AA160_.jpg|Micromax Canvas Fire 2 A104 (White-Gold)|5,700.05
B00N4QFUAM|http://www.amazon.in/Lenovo-A536-Black/dp/B00N4QFUAM|http://ecx.images-amazon.com/images/I/51-txpPSZYL._AA160_.jpg|Lenovo A536 (Black)|5,735.00
B00MTFU2UW|http://www.amazon.in/Micromax-Canvas-Fire-A104-Black-Gold/dp/B00MTFU2UW|http://ecx.images-amazon.com/images/I/51hMMC7MNOL._AA160_.jpg|Micromax Canvas Fire 2 (A104) Black-Gold|5,749.00
B00L7QZSQC|http://www.amazon.in/Karbonn-S2-Plus-Black/dp/B00L7QZSQC|http://ecx.images-amazon.com/images/I/41e2%2BoxwyNL._AA160_.jpg|Karbonn S2 Plus (Black)|5,790.00
B00MUV8XW4|http://www.amazon.in/XOLO-A700S-DUAL-SIM-BLACK/dp/B00MUV8XW4|http://ecx.images-amazon.com/images/I/41K7uNMJqyL._AA160_.jpg|XOLO A700S DUAL SIM (BLACK)|5,799.00
B0096MMC4K|http://www.amazon.in/Nokia-Lumia-610-White/dp/B0096MMC4K|http://ecx.images-amazon.com/images/I/31E3LWFukVL._AA160_.jpg|Nokia Lumia 610 (White)|5,800.00
B00DF0PK3O|http://www.amazon.in/Samsung-Galaxy-S5312-Metallic-Silver/dp/B00DF0PK3O|http://ecx.images-amazon.com/images/I/41s%2BEe2Dh0L._AA160_.jpg|Samsung Galaxy Pocket Neo S5312 Metallic Silver|5,800.00
B00GHA9UHQ|http://www.amazon.in/XOLO-A500s-IPS-Xolo-Black/dp/B00GHA9UHQ|http://ecx.images-amazon.com/images/I/41zJJQb6oFL._AA160_.jpg|Xolo A500s IPS (Black)|5,800.00
B00NUUPP5C|http://www.amazon.in/Digimac-Vivo-Black/dp/B00NUUPP5C|http://ecx.images-amazon.com/images/I/4136hKAnJkL._AA160_.jpg|Digimac Vivo (Black)|5,800.00
B00NUUPTTE|http://www.amazon.in/Digimac-Vivo-White/dp/B00NUUPTTE|http://ecx.images-amazon.com/images/I/4136hKAnJkL._AA160_.jpg|Digimac Vivo (White)|5,800.00
B00QTJE4HQ|http://www.amazon.in/Elephone-G4-Android-4-4-2-Screen/dp/B00QTJE4HQ|http://ecx.images-amazon.com/images/I/31YnbrOHiSL._AA160_.jpg|"Elephone G4 Android 4.4.2 5""QHD Screen, (Black)"|5,800.00
B00MHKDS82|http://www.amazon.in/XOLO-Xolo-A1000s-White/dp/B00MHKDS82|http://ecx.images-amazon.com/images/I/41Br6QP%2BtbL._AA160_.jpg|Xolo A1000s - White|5,804.00
B00MR5BXD4|http://www.amazon.in/XOLO-A1000s-Xolo-Black/dp/B00MR5BXD4|http://ecx.images-amazon.com/images/I/31BN9J5cVkL._AA160_.jpg|Xolo A1000s (Black)|5,813.00
B00O525Z68|http://www.amazon.in/Lenovo-A328-Black/dp/B00O525Z68|http://ecx.images-amazon.com/images/I/51YSX8m4EOL._AA160_.jpg|Lenovo A328 (Black)|5,849.00
B00KA9HKV8|http://www.amazon.in/XOLO-A600-Xolo-Yellow/dp/B00KA9HKV8|http://ecx.images-amazon.com/images/I/413aKlCr2FL._AA160_.jpg|Xolo A600 (Yellow)|5,850.00
B00LPIJSWC|http://www.amazon.in/XOLO-Q500S-IPS-BLACK/dp/B00LPIJSWC|http://ecx.images-amazon.com/images/I/41MgDyHRm8L._AA160_.jpg|XOLO Q500S IPS BLACK|5,850.00
B00HHQST9E|http://www.amazon.in/iBall-Andi-4-5-K6-White-Chrome/dp/B00HHQST9E|http://ecx.images-amazon.com/images/I/41vknJhVaQL._AA160_.jpg|iBall Andi 4.5-K6 (White-Chrome)|5,890.00
B00EU817H8|http://www.amazon.in/Alcatel-AURUS2-4030D-Aurus-Black/dp/B00EU817H8|http://ecx.images-amazon.com/images/I/41FipyPAbZL._AA160_.jpg|Idea Aurus 2 (Black)|5,899.00
B00I5M9UHY|http://www.amazon.in/Videocon-A55Q-HD-Black/dp/B00I5M9UHY|http://ecx.images-amazon.com/images/I/41u0tZ7pfNL._AA160_.jpg|Videocon A55Q HD (Black)|5,899.00
B00M1PKNGS|http://www.amazon.in/Micromax-Canvas-Entice-A105-Grey/dp/B00M1PKNGS|http://ecx.images-amazon.com/images/I/41hl%2Bqs%2Bh6L._AA160_.jpg|Micromax Canvas Entice A105 (Grey)|5,899.00
B00R5ZI3WA|http://www.amazon.in/Celkon-Signature-Two-A500-Black/dp/B00R5ZI3WA|http://ecx.images-amazon.com/images/I/41t-CkJRZ-L._AA160_.jpg|Celkon Signature Two A500 (Black)|5,899.00
B00DEYXGHS|http://www.amazon.in/LG-Optimus-E455-Dual-Black/dp/B00DEYXGHS|http://ecx.images-amazon.com/images/I/41smJAiywZL._AA160_.jpg|LG Optimus L5 II E455 (Dual SIM, Black)|5,900.00
B00H7WEPC8|http://www.amazon.in/Karbonn-A16-A16-White/dp/B00H7WEPC8|http://ecx.images-amazon.com/images/I/31FOl1Lv0sL._AA160_.jpg|Karbonn A16-White|5,900.00
B00D13QFJ8|http://www.amazon.in/LG-Optimus-Dual-E435-Black/dp/B00D13QFJ8|http://ecx.images-amazon.com/images/I/4121bX%2BTXTL._AA160_.jpg|LG Optimus L3 II Dual E435 (Black)|5,949.00
B00H8NXAMC|http://www.amazon.in/OptimaSmart-OPS-80D-White/dp/B00H8NXAMC|http://ecx.images-amazon.com/images/I/41IwdfIIZXL._AA160_.jpg|OptimaSmart OPS-80D (White)|5,949.00
B00PH3RP9O|http://www.amazon.in/Karbonn-Sparkle-Android-Magnum-Blue/dp/B00PH3RP9O|http://ecx.images-amazon.com/images/I/41KYtpxYxcL._AA160_.jpg|"Karbonn Sparkle V Android One | Magnum Blue"|5,949.00
B00LEMI85M|http://www.amazon.in/Gionee-P2S-blue/dp/B00LEMI85M|http://ecx.images-amazon.com/images/I/21SCZAxEdML._AA160_.jpg|Gionee P2S blue|5,950.00
